Yield (tons/acre),radiation,rain,avg_min_temp,avg_max_temp,City,Year
0.64,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.64,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.72,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.64,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.61,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.65,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.48,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.67,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.64,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.62,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.53,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.52,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.56,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
0.52,365777.28,3207.67,2.4908,13.874,Ithaca,7/19/16
1.3,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.37,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.41,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.54,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.48,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.43,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.42,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.3,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.34,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.41,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.42,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.29,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.42,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.32,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.28,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.3,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.38,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.33,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.14,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.33,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.32,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.33,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.26,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.33,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.22,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
1.27,386295.94,3361.46,3.0443,14.5084,Ithaca,9/14/16
3.16,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.9,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.8,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.8,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.84,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.85,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.83,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.74,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.65,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.69,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.57,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.63,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.54,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.56,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.5,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
2.4,236640.91,2100.01,2.6321,13.898,Ithaca,6/9/16
1.01,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
1.04,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.98,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
1.01,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
1.03,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.93,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.85,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.91,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.85,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.99,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.93,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.84,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.8,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.76,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.8,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
0.75,251350.87,2124.06,3.0073,14.4436,Ithaca,7/13/16
1.66,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.71,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.62,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.63,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.6,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.51,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.52,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.52,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.53,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.51,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.54,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.45,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.28,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.39,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.41,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
1.42,266975.2,2268.36,3.6576,15.1584,Ithaca,8/26/16
2.78,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.69,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.68,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.65,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.57,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.72,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.57,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.66,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.63,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.6,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.55,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.45,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.35,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.4,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.47,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.35,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.43,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.29,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.51,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.37,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.2,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.34,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.33,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.28,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.38,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.19,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.44,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.13,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
1.83,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.72,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.71,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.71,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.77,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.62,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.81,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.69,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.7,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.69,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.72,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.72,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.71,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.68,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.56,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.7,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.64,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.7,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.47,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.47,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.59,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.5,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.43,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.57,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.29,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.39,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.23,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
1.23,140810.83,1109.41,4.4794,16.3122,Ithaca,7/12/16
2.01,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
2.01,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.91,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.92,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.97,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.92,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.94,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.9,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.9,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.88,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.77,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.87,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.9,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.84,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.89,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.8,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.76,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.8,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.79,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.85,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.83,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.77,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.78,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.7,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.68,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.74,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.61,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
1.71,156427.92,1255.75,5.4855,17.4069,Ithaca,8/25/16
2.5,352157.07,3170.52,2.1853,13.4681,Ithaca,6/16/16
2.54,352157.07,3170.52,2.1853,13.4681,Ithaca,6/16/16
2.51,352157.07,3170.52,2.1853,13.4681,Ithaca,6/16/16
2.81,352157.07,3170.52,2.1853,13.4681,Ithaca,6/16/16
2.7,352157.07,3170.52,2.1853,13.4681,Ithaca,6/16/16
2.76,352157.07,3170.52,2.1853,13.4681,Ithaca,6/16/16
0.46,366282.73,3207.67,2.4967,13.8856,Ithaca,7/20/16
0.62,366282.73,3207.67,2.4967,13.8856,Ithaca,7/20/16
0.55,366282.73,3207.67,2.4967,13.8856,Ithaca,7/20/16
0.53,366282.73,3207.67,2.4967,13.8856,Ithaca,7/20/16
0.53,366282.73,3207.67,2.4967,13.8856,Ithaca,7/20/16
0.46,366282.73,3207.67,2.4967,13.8856,Ithaca,7/20/16
1.14,388300.23,3376.64,3.0794,14.5567,Ithaca,9/20/16
1.32,388300.23,3376.64,3.0794,14.5567,Ithaca,9/20/16
1.18,388300.23,3376.64,3.0794,14.5567,Ithaca,9/20/16
1.32,388300.23,3376.64,3.0794,14.5567,Ithaca,9/20/16
1.4,388300.23,3376.64,3.0794,14.5567,Ithaca,9/20/16
1.33,388300.23,3376.64,3.0794,14.5567,Ithaca,9/20/16
2.74,243663.03,2102.31,2.7533,14.1134,Ithaca,6/24/16
2.9,243663.03,2102.31,2.7533,14.1134,Ithaca,6/24/16
2.59,243663.03,2102.31,2.7533,14.1134,Ithaca,6/24/16
2.61,243663.03,2102.31,2.7533,14.1134,Ithaca,6/24/16
2.54,243663.03,2102.31,2.7533,14.1134,Ithaca,6/24/16
0.91,257964.39,2168.69,3.2467,14.7434,Ithaca,7/30/16
0.78,257964.39,2168.69,3.2467,14.7434,Ithaca,7/30/16
0.89,257964.39,2168.69,3.2467,14.7434,Ithaca,7/30/16
0.85,257964.39,2168.69,3.2467,14.7434,Ithaca,7/30/16
0.86,257964.39,2168.69,3.2467,14.7434,Ithaca,7/30/16
1.65,274348.05,2292.73,3.8463,15.4095,Ithaca,9/15/16
1.51,274348.05,2292.73,3.8463,15.4095,Ithaca,9/15/16
1.42,274348.05,2292.73,3.8463,15.4095,Ithaca,9/15/16
1.6,274348.05,2292.73,3.8463,15.4095,Ithaca,9/15/16
1.61,274348.05,2292.73,3.8463,15.4095,Ithaca,9/15/16
2.46,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.88,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.63,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.59,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.68,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.39,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.71,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
2.32,125771.96,1086.63,3.9069,15.4689,Ithaca,6/7/16
1.98,140303.1,1109.41,4.4626,16.2788,Ithaca,7/11/16
1.65,140303.1,1109.41,4.4626,16.2788,Ithaca,7/11/16
1.87,140303.1,1109.41,4.4626,16.2788,Ithaca,7/11/16
1.85,140303.1,1109.41,4.4626,16.2788,Ithaca,7/11/16
1.8,140303.1,1109.41,4.4626,16.2788,Ithaca,7/11/16
2.0,140303.1,1109.41,4.4626,16.2788,Ithaca,7/11/16
1.63,140303.1,1109.41,4.4626,16.2788,Ithaca,7/11/16
1.79,140303.1,1109.41,4.4626,16.2788,Ithaca,7/11/16
2.09,156112.8,1252.75,5.4673,17.3845,Ithaca,8/24/16
1.98,156112.8,1252.75,5.4673,17.3845,Ithaca,8/24/16
1.98,156112.8,1252.75,5.4673,17.3845,Ithaca,8/24/16
2.02,156112.8,1252.75,5.4673,17.3845,Ithaca,8/24/16
1.89,156112.8,1252.75,5.4673,17.3845,Ithaca,8/24/16
1.98,156112.8,1252.75,5.4673,17.3845,Ithaca,8/24/16
1.84,156112.8,1252.75,5.4673,17.3845,Ithaca,8/24/16
2.0,156112.8,1252.75,5.4673,17.3845,Ithaca,8/24/16
3.48,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.55,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.22,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.21,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.13,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.28,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.4,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.29,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.16,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.17,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.1,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.06,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.37,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
2.97,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.07,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
3.11,351767.27,3205.33,3.0703,14.34,Ithaca,6/28/17
2.47,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.47,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.47,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.3,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.4,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.28,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.28,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.25,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.2,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.08,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.05,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.16,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
1.96,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.11,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
1.94,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
2.09,371248.84,3408.49,3.5416,14.8195,Ithaca,8/18/17
0.94,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.89,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.94,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.86,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.93,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.85,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.88,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.83,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.82,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.85,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.8,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.77,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.79,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.73,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.72,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
0.78,385438.5,3480.71,3.7664,15.0947,Ithaca,9/28/17
3.34,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
3.04,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.94,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.96,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
3.09,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
3.07,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
3.13,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
3.17,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.71,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
3.04,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.87,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.85,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.89,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.83,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.57,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.87,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.76,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.91,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.94,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.52,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.78,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.72,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.85,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.61,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.7,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.97,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.77,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.76,233126.27,2114.81,3.6967,15.0811,Ithaca,6/7/17
2.4,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.38,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.44,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.43,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.31,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.2,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.24,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.28,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.4,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.44,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.28,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.41,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.31,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.33,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.37,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.24,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.36,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.3,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.21,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.42,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.24,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.29,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.17,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.43,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.08,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.07,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.07,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
2.01,249787.37,2310.09,4.2331,15.6503,Ithaca,7/20/17
1.6,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.58,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.68,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.57,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.47,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.43,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.44,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.47,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.58,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.53,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.49,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.56,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.51,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.57,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.6,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.46,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.5,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.46,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.4,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.57,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.46,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.47,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.39,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.4,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.41,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.18,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.27,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
1.27,269281.5,2464.44,4.6857,16.1195,Ithaca,9/11/17
3.24,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.81,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.79,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.64,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.78,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.79,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.66,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.52,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.77,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.53,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.41,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.52,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.59,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.55,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.61,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.58,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.51,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.57,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.52,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.48,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.55,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.44,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.53,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.45,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.41,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.34,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.36,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
2.35,125603.76,1097.39,3.9686,15.4174,Ithaca,6/14/17
